Periodo;Tipo Producto;Continente;Pais;Ingresos;Gastos
2017;PC; Europa;Alemania;7594339,76;6075471,81
2017;Tablets; Europa;Alemania;1509285,19;1132851,71
2017;TV; Europa;Alemania;598054,26;338590,72
2017;Accesorios; America;Republica Dominicana;22971,98;21238,64
2017;Aplicaciones; America;Republica Dominicana;33674,06;19413,83
2017;Celulares; America;Republica Dominicana;92261,46;84127,88
2017;Musica; America;Republica Dominicana;40529,14;27289,62
2017;PC; America;Republica Dominicana;113481,59;105137,36
2017;Tablets; America;Republica Dominicana;31262,15;29605,61
2017;TV; America;Republica Dominicana;15418,69;9324,96
2017;Accesorios; africa;Argelia;88766,56;82992,25
2017;Aplicaciones; africa;Argelia;148041,60;99902,55
2017;Celulares; africa;Argelia;494556,54;435399,97
2017;Musica; africa;Argelia;153077,02;107947,65
2017;PC; africa;Argelia;789555,18;739023,64
2017;Tablets; africa;Argelia;133942,40;123992,39
2017;TV; africa;Argelia;66871,69;47999,01
2017;Accesorios; America;Ecuador;35324,96;32202,41
2017;Aplicaciones; America;Ecuador;59699,18;34516,98
2017;Celulares; America;Ecuador;172209,17;165320,81
2017;Musica; America;Ecuador;66827,44;40096,46
2017;PC; America;Ecuador;215780,17;217385,97
2017;Tablets; America;Ecuador;56143,43;50629,64
2017;TV; America;Ecuador;23975,57;16029,38
2017;Accesorios; africa;Egipto;196551,24;189981,58
2017;Aplicaciones; africa;Egipto;359309,46;249534,22
2017;Celulares; africa;Egipto;930938,15;762842,33
2017;Musica; africa;Egipto;359309,46;205118,84
2017;PC; africa;Egipto;1044930,57;1025076,89
2017;Tablets; africa;Egipto;310312,72;298910,53
2017;TV; africa;Egipto;169822,88;103931,60
2017;Accesorios; Europa;Espa¤a;100109,92;85636,40
2017;Aplicaciones; Europa;Espa¤a;175644,11;125292,80
2017;Celulares; Europa;Espa¤a;512141,25;450044,13
2017;Musica; Europa;Espa¤a;166052,62;101707,23
2017;PC; Europa;Espa¤a;600659,49;606939,12
2017;Tablets; Europa;Espa¤a;122862,17;114543,07
2017;TV; Europa;Espa¤a;79890,67;54079,84
2017;Accesorios; Europa;Finlandia;18993,56;17355,36
2017;Aplicaciones; Europa;Finlandia;26626,48;15975,89
2017;Celulares; Europa;Finlandia;72433,05;60258,73
2017;Musica; Europa;Finlandia;42312,38;29920,89
2017;PC; Europa;Finlandia;92903,26;84563,57
2017;Tablets; Europa;Finlandia;26058,23;21055,05
2017;TV; Europa;Finlandia;11201,97;6458,18
2017;Accesorios; Europa;Francia;148000,29;143685,35
2017;Aplicaciones; Europa;Francia;235033,29;163180,26
2017;Celulares; Europa;Francia;811712,92;796290,37
2017;Musica; Europa;Francia;298243,00;185452,92
2017;PC; Europa;Francia;1022547,44;1025257,81
2017;Tablets; Europa;Francia;220549,45;213387,79
2017;TV; Europa;Francia;117868,49;79540,91
2017;Accesorios; Europa;Reino Unido;128476,71;114004,80
2017;Aplicaciones; Europa;Reino Unido;208677,32;126494,88
2017;Celulares; Europa;Reino Unido;598813,17;456991,64
2017;Musica; Europa;Reino Unido;263844,88;188329,84
2017;PC; Europa;Reino Unido;998021,94;1016447,36
2017;Tablets; Europa;Reino Unido;182178,61;163664,97
2017;TV; Europa;Reino Unido;89666,03;61200,44
2017;Accesorios; Europa;Grecia;31091,21;31080,80
2017;Aplicaciones; Europa;Grecia;57090,83;38730,42
2017;Celulares; Europa;Grecia;153131,48;140195,84
2017;Musica; Europa;Grecia;79539,17;52485,24
2017;PC; Europa;Grecia;170677,79;184252,73
2017;Tablets; Europa;Grecia;51851,48;50526,86
2017;TV; Europa;Grecia;23746,48;16470,56
2017;Accesorios; America;Guatemala;35443,18;34265,38
2017;Aplicaciones; America;Guatemala;60626,49;37779,53
2017;Celulares; America;Guatemala;156190,28;143658,08
2017;Musica; America;Guatemala;74617,22;54261,64
2017;PC; America;Guatemala;307174,22;281234,14
2017;Tablets; America;Guatemala;57060,23;53408,37
2017;TV; America;Guatemala;25597,85;16441,12
2017;Accesorios; Europa;Hungria;19741,13;19468,55
2017;Aplicaciones; Europa;Hungria;37958,13;27915,49
2017;Celulares; Europa;Hungria;111017,32;115131,31
2017;Musica; Europa;Hungria;35974,25;22466,52
2017;PC; Europa;Hungria;124392,90;118835,65
2017;Tablets; Europa;Hungria;29083,41;26358,30
2017;TV; Europa;Hungria;15572,57;12071,85
2017;Accesorios; Asia;Indonesia;546266,64;544635,76
2017;Aplicaciones; Asia;Indonesia;959983,29;646004,76
2017;Celulares; Asia;Indonesia;2664443,43;2439919,66
2017;Musica; Asia;Indonesia;870384,85;676531,50
2017;PC; Asia;Indonesia;4835471,41;4401955,28
2017;Tablets; Asia;Indonesia;652788,64;593206,84
2017;TV; Asia;Indonesia;399259,11;296090,55
2017;Accesorios; Asia;India;1143718,06;984868,33
2017;Aplicaciones; Asia;India;1897697,80;1035107,89
2017;Celulares; Asia;India;6620856,77;5417064,63
2017;Musica; Asia;India;2113039,39;1232606,31
2017;PC; Asia;India;11683864,89;10865649,46
2017;Tablets; Asia;India;1555814,91;1210078,26
2017;TV; Asia;India;897405,29;598270,19
2017;Accesorios; Europa;Irlanda;10030,96;8850,85
2017;Aplicaciones; Europa;Irlanda;20260,16;12156,10
2017;Celulares; Europa;Irlanda;56953,57;45786,20
2017;Musica; Europa;Irlanda;18112,44;11404,13
2017;PC; Europa;Irlanda;74287,26;61906,05
2017;Tablets; Europa;Irlanda;14857,45;12339,24
2017;TV; Europa;Irlanda;6945,56;3788,49
2017;Accesorios; Asia;Iran;167633,09;136589,93
2017;Aplicaciones; Asia;Iran;267922,25;151434,32
2017;Celulares; Asia;Iran;707641,98;595317,86
2017;Musica; Asia;Iran;318560,48;185826,95
2017;PC; Asia;Iran;1545018,33;1514418,58
2017;Tablets; Asia;Iran;266382,47;225400,55
2017;TV; Asia;Iran;153988,54;102659,03
2017;Accesorios; Asia;Israel;19874,41;17390,11
2017;Aplicaciones; Asia;Israel;33281,21;18153,39
2017;Celulares; Asia;Israel;80475,07;70779,27
2017;Musica; Asia;Israel;33168,78;19901,27
2017;PC; Asia;Israel;163632,63;147104,08
2017;Tablets; Asia;Israel;28623,78;23772,30
2017;TV; Asia;Israel;12734,06;8489,37
2017;Accesorios; Europa;Italia;137082,19;123235,50
2017;Aplicaciones; Europa;Italia;213725,59;140027,11
2017;Celulares; Europa;Italia;643231,82;548638,90
2017;Musica; Europa;Italia;270834,45;153080,34
2017;PC; Europa;Italia;751641,67;672521,50
2017;Tablets; Europa;Italia;168080,68;150752,77
2017;TV; Europa;Italia;101204,40;65059,97
2017;Accesorios; Asia;Japon;247071,03;201317,14
2017;Aplicaciones; Asia;Japon;408342,48;230802,27
2017;Celulares; Asia;Japon;920250,08;795891,96
2017;Musica; Asia;Japon;549759,79;329855,87
2017;PC; Asia;Japon;1336784,33;1203105,89
2017;Tablets; Asia;Japon;330714,87;257222,68
2017;TV; Asia;Japon;159140,99;100199,88
2017;Accesorios; africa;Kenia;108113,31;98582,26
2017;Aplicaciones; africa;Kenia;170819,02;97515,38
2017;Celulares; africa;Kenia;512457,07;448033,90
2017;Musica; africa;Kenia;245194,77;141360,12
2017;PC; africa;Kenia;539428,49;475863,41
2017;Tablets; africa;Kenia;162684,78;149547,55
2017;TV; africa;Kenia;78357,35;51380,03
2017;Accesorios; Asia;Republica de Corea;105091,85;94582,67
2017;Aplicaciones; Asia;Republica de Corea;196171,46;108072,64
2017;Celulares; Asia;Republica de Corea;447270,92;395089,31
2017;Musica; Asia;Republica de Corea;194128,00;106946,88
2017;PC; Asia;Republica de Corea;745451,53;605184,94
2017;Tablets; Asia;Republica de Corea;140122,47;116581,89
2017;TV; Asia;Republica de Corea;82583,26;53556,77
2017;Accesorios; America;Mexico;259756,46;230542,29
2017;Aplicaciones; America;Mexico;379584,59;243777,66
2017;Celulares; America;Mexico;1328546,07;1050129,03
2017;Musica; America;Mexico;531418,43;347980,66
2017;PC; America;Mexico;1771394,76;1473800,44
2017;Tablets; America;Mexico;332136,52;305706,93
2017;TV; America;Mexico;188669,26;127037,30
2017;Accesorios; Asia;Malasia;60753,04;52992,33
2017;Aplicaciones; Asia;Malasia;94005,44;56967,30
2017;Celulares; Asia;Malasia;226955,99;210096,40
2017;Musica; Asia;Malasia;150586,91;101646,17
2017;PC; Asia;Malasia;453911,99;393880,53
2017;Tablets; Asia;Malasia;95704,33;86723,86
2017;TV; Asia;Malasia;49646,62;29464,19
2017;Accesorios; africa;Nigeria;406090,92;344892,30
2017;Aplicaciones; africa;Nigeria;577607,58;392773,15
2017;Celulares; africa;Nigeria;1524505,25;1360620,93
2017;Musica; africa;Nigeria;735136,92;413013,29
2017;PC; africa;Nigeria;2354299,24;1968378,82
2017;Tablets; africa;Nigeria;512368,15;444605,66
2017;TV; africa;Nigeria;247655,98;137786,78
2017;Accesorios; Europa;Noruega;10348,58;9556,85
2017;Aplicaciones; Europa;Noruega;20973,65;13865,91
2017;Celulares; Europa;Noruega;42269,97;38215,89
2017;Musica; Europa;Noruega;22896,23;14023,94
2017;PC; Europa;Noruega;61056,62;55939,50
2017;Tablets; Europa;Noruega;14575,85;12389,47
2017;TV; Europa;Noruega;8275,75;5143,70
2017;Accesorios; America;Peru;69501,86;59021,86
2017;Aplicaciones; America;Peru;149401,64;99837,64
2017;Celulares; America;Peru;354654,36;303700,44
2017;Musica; America;Peru;166438,67;106603,39
2017;PC; America;Peru;512811,03;435206,89
2017;Tablets; America;Peru;97053,75;81790,39
2017;TV; America;Peru;49540,49;29058,47
2017;Accesorios; Asia;Filipinas;196426,28;165810,87
2017;Aplicaciones; Asia;Filipinas;340990,83;191574,85
2017;Celulares; Asia;Filipinas;800931,95;701082,44
2017;Musica; Asia;Filipinas;434118,58;263075,86
2017;PC; Asia;Filipinas;1123045,89;1039619,63
2017;Tablets; Asia;Filipinas;343256,55;286915,13
2017;TV; Asia;Filipinas;145521,44;93457,10
2017;Accesorios; Europa;Polonia;88659,50;71467,27
2017;Aplicaciones; Europa;Polonia;128094,80;73849,44
2017;Celulares; Europa;Polonia;298573,91;264216,89
2017;Musica; Europa;Polonia;165065,25;93637,02
2017;PC; Europa;Polonia;563972,94;512076,04
2017;Tablets; Europa;Polonia;122307,39;107324,73
2017;TV; Europa;Polonia;65599,44;42592,78
2017;Accesorios; Europa;Portugal;22608,90;19758,81
2017;Aplicaciones; Europa;Portugal;36593,78;24694,49
2017;Celulares; Europa;Portugal;95078,49;79865,93
2017;Musica; Europa;Portugal;44003,27;26952,00
2017;PC; Europa;Portugal;114503,13;92957,85
2017;Tablets; Europa;Portugal;27876,42;25191,48
2017;TV; Europa;Portugal;13669,82;8779,06
2017;Accesorios; Asia;Rusia;313107,15;260038,14
2017;Aplicaciones; Asia;Rusia;467127,50;294117,31
2017;Celulares; Asia;Rusia;975286,46;880229,17
2017;Musica; Asia;Rusia;526797,07;338655,26
2017;PC; Asia;Rusia;2032991,49;1965492,61
2017;Tablets; Asia;Rusia;391171,80;341656,39
2017;TV; Asia;Rusia;196384,21;117830,53
2017;Accesorios; africa;Sudan;90593,86;73769,29
2017;Aplicaciones; africa;Sudan;142825,50;86330,08
2017;Celulares; africa;Sudan;371588,39;303449,93
2017;Musica; africa;Sudan;164222,58;100062,52
2017;PC; africa;Sudan;466462,02;371904,64
2017;Tablets; africa;Sudan;145672,52;123314,96
2017;TV; africa;Sudan;65639,87;41775,09
2017;Accesorios; Europa;Eslovaquia;17625,47;15143,01
2017;Aplicaciones; Europa;Eslovaquia;30555,10;18333,06
2017;Celulares; Europa;Eslovaquia;69767,48;55813,99
2017;Musica; Europa;Eslovaquia;27906,99;17173,53
2017;PC; Europa;Eslovaquia;132890,44;110742,04
2017;Tablets; Europa;Eslovaquia;26493,98;22078,32
2017;TV; Europa;Eslovaquia;11147,93;6502,96
2017;Accesorios; Europa;Suecia;19273,05;16113,54
2017;Aplicaciones; Europa;Suecia;35923,92;23949,28
2017;Celulares; Europa;Suecia;73857,57;66164,08
2017;Musica; Europa;Suecia;38829,53;24961,84
2017;PC; Europa;Suecia;170348,92;151832,73
2017;Tablets; Europa;Suecia;27504,25;24578,27
2017;TV; Europa;Suecia;14350,04;8610,03
2017;Accesorios; Asia;Tailandia;156213,02;138660,99
2017;Aplicaciones; Asia;Tailandia;228483,98;152322,66
2017;Celulares; Asia;Tailandia;779533,59;637800,21
2017;Musica; Asia;Tailandia;350275,00;204327,09
2017;PC; Asia;Tailandia;1032628,91;830152,65
2017;Tablets; Asia;Tailandia;246933,00;216066,38
2017;TV; Asia;Tailandia;103397,17;63629,03
2017;Accesorios; Asia;Turquia;170448,84;148873,03
2017;Aplicaciones; Asia;Turquia;256731,94;145109,36
2017;Celulares; Asia;Turquia;744753,92;656092,74
2017;Musica; Asia;Turquia;375762,20;212387,33
2017;PC; Asia;Turquia;1020588,70;878840,27
2017;Tablets; Asia;Turquia;207707,75;181078,55
2017;TV; Asia;Turquia;115136,05;65076,90
2017;Accesorios; africa;Tanzania;125988,75;112585,69
2017;Aplicaciones; africa;Tanzania;182531,90;99562,85
2017;Celulares; africa;Tanzania;429791,42;348698,70
2017;Musica; africa;Tanzania;208249,45;133874,65
2017;PC; africa;Tanzania;631256,15;544782,70
2017;Tablets; africa;Tanzania;179823,71;158158,20
2017;TV; africa;Tanzania;79424,10;46330,73
2017;Accesorios; Europa;Ucrania;87792,69;78453,05
2017;Aplicaciones; Europa;Ucrania;182186,34;114709,92
2017;Celulares; Europa;Ucrania;387692,54;342612,01
2017;Musica; Europa;Ucrania;182186,34;121457,56
2017;PC; Europa;Ucrania;950226,80;835741,65
2017;Tablets; Europa;Ucrania;135746,69;118778,35
2017;TV; Europa;Ucrania;62050,66;41367,11
2017;Accesorios; America;Estados Unidos;3048970,73;2333125,43
2017;Aplicaciones; America;Estados Unidos;4542879,02;2534794,81
2017;Celulares; America;Estados Unidos;10785474,69;9274466,15
2017;Musica; America;Estados Unidos;7015330,86;3914351,28
2017;PC; America;Estados Unidos;16515258,10;13603147,37
2017;Tablets; America;Estados Unidos;5001466,18;4269601,33
2017;TV; America;Estados Unidos;2012011,14;1211742,62
2017;Accesorios; America;Venezuela;71854,31;62011,25
2017;Aplicaciones; America;Venezuela;128220,58;76932,35
2017;Celulares; America;Venezuela;243533,05;207184,84
2017;Musica; America;Venezuela;159150,99;92838,08
2017;PC; America;Venezuela;566975,39;463888,96
2017;Tablets; America;Venezuela;95490,59;78128,67
2017;TV; America;Venezuela;56697,54;37146,66
2017;Accesorios; Asia;Yemen;67651,33;60217,12
2017;Aplicaciones; Asia;Yemen;104655,25;62793,15
2017;Celulares; Asia;Yemen;297021,57;263269,12
2017;Musica; Asia;Yemen;124252,05;74551,23
2017;PC; Asia;Yemen;547145,00;483523,49
2017;Tablets; Asia;Yemen;79559,35;65094,01
2017;TV; Asia;Yemen;50959,58;32759,73
2017;Accesorios; africa;Sudafrica;144575,42;122033,45
2017;Aplicaciones; africa;Sudafrica;244004,61;156162,95
2017;Celulares; africa;Sudafrica;459001,67;388150,64
2017;Musica; africa;Sudafrica;272353,69;174869,85
2017;PC; africa;Sudafrica;1287004,69;1057430,88
2017;Tablets; africa;Sudafrica;189703,00;161182,14
2017;TV; africa;Sudafrica;84912,34;46064,94
2017;Accesorios; Oceania;Nueva Zelanda;11404,07;9578,41
2017;Aplicaciones; Oceania;Nueva Zelanda;16293,33;10416,49
2017;Celulares; Oceania;Nueva Zelanda;55807,13;43311,18
2017;Musica; Oceania;Nueva Zelanda;22369,95;14140,20
2017;PC; Oceania;Nueva Zelanda;83430,03;64692,06
2017;Tablets; Oceania;Nueva Zelanda;15891,06;15346,44
2017;TV; Oceania;Nueva Zelanda;8630,12;5098,19
2018;Accesorios; africa;Angola;58676,91;47605,80
2018;Aplicaciones; africa;Angola;90713,16;55823,48
2018;Celulares; africa;Angola;228754,92;199427,37
2018;Musica; africa;Angola;128849,71;72828,10
2018;PC; africa;Angola;426597,01;358883,20
2018;Tablets; africa;Angola;81152,13;69217,99
2018;TV; africa;Angola;46906,66;31271,10
2018;Accesorios; America;Argentina;92150,71;82242,03
2018;Aplicaciones; America;Argentina;171379,92;110172,81
2018;Celulares; America;Argentina;383834,37;343851,62
2018;Musica; America;Argentina;196796,44;111232,77
2018;PC; America;Argentina;595435,37;522821,30
2018;Tablets; America;Argentina;149819,22;134531,55
2018;TV; America;Argentina;72568,69;41017,08
2018;Accesorios; Oceania;Australia;55732,04;40323,77
2018;Aplicaciones; Oceania;Australia;109556,89;62082,24
2018;Celulares; Oceania;Australia;192089,75;136097,63
2018;Musica; Oceania;Australia;129208,35;76188,37
2018;PC; Oceania;Australia;464733,27;350798,67
2018;Tablets; Oceania;Australia;87578,91;70159,37
2018;TV; Oceania;Australia;47235,19;24028,33
2018;Accesorios; Europa;Austria;18137,59;14278,53
2018;Aplicaciones; Europa;Austria;37229,78;24819,85
2018;Celulares; Europa;Austria;81173,13;72537,69
2018;Musica; Europa;Austria;41435,66;22601,27
2018;PC; Europa;Austria;105352,36;88629,76
2018;Tablets; Europa;Austria;28621,74;25640,31
2018;TV; Europa;Austria;14436,04;9458,09
2018;Accesorios; Europa;Belgica;34050,24;27502,12
2018;Aplicaciones; Europa;Belgica;54727,62;36485,08
2018;Celulares; Europa;Belgica;153541,38;135262,64
2018;Musica; Europa;Belgica;67408,41;44938,94
2018;PC; Europa;Belgica;176409,24;158590,13
2018;Tablets; Europa;Belgica;46711,18;38369,90
2018;TV; Europa;Belgica;26745,92;16047,55
2018;Accesorios; America;Brasil;412009,65;366230,80
2018;Aplicaciones; America;Brasil;600152,79;369324,79
2018;Celulares; America;Brasil;1526859,30;1317700,49
2018;Musica; America;Brasil;701529,95;441704,04
2018;PC; America;Brasil;2359691,65;2082080,87
2018;Tablets; America;Brasil;663427,68;579449,50
2018;TV; America;Brasil;302260,36;201506,90
2018;Accesorios; America;Canada;1001073,89;895697,69
2018;Aplicaciones; America;Canada;1780788,21;1095869,67
2018;Celulares; America;Canada;5620612,79;4560119,81
2018;Musica; America;Canada;1867054,77;1120232,86
2018;PC; America;Canada;7708268,97;6540349,43
2018;Tablets; America;Canada;1729419,32;1345103,92
2018;TV; America;Canada;696230,75;428449,69
2018;Accesorios; Europa;Suiza;19267,31;17026,92
2018;Aplicaciones; Europa;Suiza;30163,30;16452,71
2018;Celulares; Europa;Suiza;59505,84;51241,14
2018;Musica; Europa;Suiza;29551,89;18606,74
2018;PC; Europa;Suiza;98284,92;84634,24
2018;Tablets; Europa;Suiza;23141,16;20511,48
2018;TV; Europa;Suiza;13951,13;8968,58
2018;Accesorios; America;Chile;44392,40;39289,83
2018;Aplicaciones; America;Chile;73940,66;49293,77
2018;Celulares; America;Chile;257573,51;228632,66
2018;Musica; America;Chile;98071,92;60351,95
2018;PC; America;Chile;300502,42;255651,32
2018;Tablets; America;Chile;70387,95;62203,31
2018;TV; America;Chile;30283,19;17665,19
2018;Accesorios; Asia;China;2314922,67;2157559,95
2018;Aplicaciones; Asia;China;4163753,51;2384695,19
2018;Celulares; Asia;China;9399989,00;7971913,75
2018;Musica; Asia;China;4828009,90;3258906,68
2018;PC; Asia;China;23411293,34;21850540,45
2018;Tablets; Asia;China;3939043,01;3722395,65
2018;TV; Asia;China;1822024,30;1177308,01
2018;Accesorios; africa;Camerun;57950,03;45352,20
2018;Aplicaciones; africa;Camerun;87568,93;55135,99
2018;Celulares; africa;Camerun;204327,50;171894,57
2018;Musica; africa;Camerun;101786,76;67857,84
2018;PC; africa;Camerun;405650,19;330529,79
2018;Tablets; africa;Camerun;79037,86;69953,05
2018;TV; africa;Camerun;37734,90;24258,15
2018;Accesorios; America;Colombia;115534,72;99029,76
2018;Aplicaciones; America;Colombia;209706,42;139804,28
2018;Celulares; America;Colombia;500650,46;391813,40
2018;Musica; America;Colombia;187111,79;124741,19
2018;PC; America;Colombia;854956,94;740962,68
2018;Tablets; America;Colombia;177546,97;151437,12
2018;TV; America;Colombia;75608,44;45365,06
2018;Accesorios; America;Costa Rica;10063,33;8625,71
2018;Aplicaciones; America;Costa Rica;19453,27;10995,33
2018;Celulares; America;Costa Rica;49367,25;42510,69
2018;Musica; America;Costa Rica;25651,61;15785,61
2018;PC; America;Costa Rica;96906,09;87017,72
2018;Tablets; America;Costa Rica;15080,49;12002,84
2018;TV; America;Costa Rica;8266,87;4509,20
2018;Accesorios; Europa;Republica Checa;21155,00;16837,65
2018;Aplicaciones; Europa;Republica Checa;40099,78;24059,87
2018;Celulares; Europa;Republica Checa;74115,45;60131,40
2018;Musica; Europa;Republica Checa;42815,70;24200,18
2018;PC; Europa;Republica Checa;129478,80;114930,62
2018;Tablets; Europa;Republica Checa;29852,06;24876,71
2018;TV; Europa;Republica Checa;15222,01;9973,04
2018;Accesorios; Europa;Alemania;1356644,82;1133238,89
2018;Aplicaciones; Europa;Alemania;2228773,63;1291037,76
2018;Celulares; Europa;Alemania;5606758,65;4414584,71
2018;Musica; Europa;Alemania;3015399,61;1889650,42
2018;PC; Europa;Alemania;10400943,59;7975881,48
2018;Tablets; Europa;Alemania;2384269,46;1870096,57
2018;TV; Europa;Alemania;1037088,31;553805,16
2018;Accesorios; America;Republica Dominicana;20784,17;20507,05
2018;Aplicaciones; America;Republica Dominicana;41875,13;29266,06
2018;Celulares; America;Republica Dominicana;123349,55;115916,54
2018;Musica; America;Republica Dominicana;44502,58;26968,57
2018;PC; America;Republica Dominicana;159833,23;151805,65
2018;Tablets; America;Republica Dominicana;29942,37;26856,79
2018;TV; America;Republica Dominicana;14680,67;8991,91
2018;Accesorios; africa;Argelia;92602,15;82259,72
2018;Aplicaciones; africa;Argelia;169190,39;118693,57
2018;Celulares; africa;Argelia;304085,44;274437,11
2018;Musica; africa;Argelia;188303,95;140643,57
2018;PC; africa;Argelia;473733,11;453810,36
2018;Tablets; africa;Argelia;127131,77;118000,15
2018;TV; africa;Argelia;57040,11;36753,67
2018;Accesorios; America;Ecuador;39189,83;35185,66
2018;Aplicaciones; America;Ecuador;57960,37;35381,03
2018;Celulares; America;Ecuador;144433,50;138461,42
2018;Musica; America;Ecuador;74623,98;51739,29
2018;PC; America;Ecuador;325631,89;294268,40
2018;Tablets; America;Ecuador;51170,73;48715,83
2018;TV; America;Ecuador;26454,58;17744,92
2018;Accesorios; africa;Egipto;202778,61;199073,52
2018;Aplicaciones; africa;Egipto;298551,59;222918,52
2018;Celulares; africa;Egipto;1044930,57;921798,21
2018;Musica; africa;Egipto;367036,54;247273,88
2018;PC; africa;Egipto;1204743,48;991905,47
2018;Tablets; africa;Egipto;290918,17;288008,99
2018;TV; africa;Egipto;150592,94;85968,92
2018;Accesorios; Europa;Espa¤a;91111,27;91387,68
2018;Aplicaciones; Europa;Espa¤a;193069,12;128390,97
2018;Celulares; Europa;Espa¤a;371400,15;320749,78
2018;Musica; Europa;Espa¤a;187851,04;134835,30
2018;PC; Europa;Espa¤a;501581,64;445727,55
2018;Tablets; Europa;Espa¤a;144801,84;131015,50
2018;TV; Europa;Espa¤a;80286,17;51516,96
2018;Accesorios; Europa;Finlandia;16065,98;16210,02
2018;Aplicaciones; Europa;Finlandia;28973,22;19098,18
2018;Celulares; Europa;Finlandia;81400,95;78164,30
2018;Musica; Europa;Finlandia;32375,38;21811,41
2018;PC; Europa;Finlandia;127568,66;125905,42
2018;Tablets; Europa;Finlandia;26877,67;24588,91
2018;TV; Europa;Finlandia;11772,87;7320,58
2018;Accesorios; Europa;Francia;147445,98;148625,55
2018;Aplicaciones; Europa;Francia;286313,28;180377,37
2018;Celulares; Europa;Francia;764428,67;623773,79
2018;Musica; Europa;Francia;286313,28;176473,10
2018;PC; Europa;Francia;894729,01;800409,66
2018;Tablets; Europa;Francia;224319,52;218217,07
2018;TV; Europa;Francia;111366,55;68611,48
2018;Accesorios; Europa;Reino Unido;140537,78;126776,98
2018;Aplicaciones; Europa;Reino Unido;226524,72;137206,91
2018;Celulares; Europa;Reino Unido;533825,69;456856,37
2018;Musica; Europa;Reino Unido;257915,78;182505,33
2018;PC; Europa;Reino Unido;850166,84;718766,55
2018;Tablets; Europa;Reino Unido;174338,01;161957,11
2018;TV; Europa;Reino Unido;94075,84;55896,73
2018;Accesorios; Europa;Grecia;32317,69;31433,15
2018;Aplicaciones; Europa;Grecia;52348,46;36632,41
2018;Celulares; Europa;Grecia;170677,79;175469,90
2018;Musica; Europa;Grecia;64508,14;51122,48
2018;PC; Europa;Grecia;170677,79;178450,95
2018;Tablets; Europa;Grecia;52016,09;47334,64
2018;TV; Europa;Grecia;25246,64;18735,89
2018;Accesorios; America;Guatemala;36860,91;39893,59
2018;Aplicaciones; America;Guatemala;57957,40;44151,30
2018;Celulares; America;Guatemala;175528,12;165976,72
2018;Musica; America;Guatemala;73428,10;50430,42
2018;PC; America;Guatemala;329115,23;299629,57
2018;Tablets; America;Guatemala;56709,09;50245,03
2018;TV; America;Guatemala;29441,62;21054,12
2018;Accesorios; Europa;Hungria;19014,02;19071,48
2018;Aplicaciones; Europa;Hungria;41298,44;32400,40
2018;Celulares; Europa;Hungria;109836,29;101757,09
2018;Musica; Europa;Hungria;48245,85;29258,04
2018;PC; Europa;Hungria;187720,20;183961,04
2018;Tablets; Europa;Hungria;30912,01;32237,99
2018;TV; Europa;Hungria;13877,17;8583,66
2018;Accesorios; Asia;Indonesia;571368,61;535543,80
2018;Aplicaciones; Asia;Indonesia;985341,34;665485,47
2018;Celulares; Asia;Indonesia;2611154,56;2603358,94
2018;Musica; Asia;Indonesia;1305577,28;943054,49
2018;PC; Asia;Indonesia;3391109,82;3096789,75
2018;Tablets; Asia;Indonesia;821117,79;769715,81
2018;TV; Asia;Indonesia;419799,77;311786,74
2018;Accesorios; Asia;India;1658262,47;1431103,23
2018;Aplicaciones; Asia;India;3601746,08;2216459,13
2018;Celulares; Asia;India;6084030,55;5118311,41
2018;Musica; Asia;India;3322643,99;2044703,99
2018;PC; Asia;India;10593370,83;8988314,65
2018;Tablets; Asia;India;2664013,37;2212485,68
2018;TV; Asia;India;1288178,14;843978,78
2018;Accesorios; Europa;Irlanda;10482,25;8541,09
2018;Aplicaciones; Europa;Irlanda;14944,08;9606,91
2018;Celulares; Europa;Irlanda;34633,93;31026,23
2018;Musica; Europa;Irlanda;20752,31;12451,39
2018;PC; Europa;Irlanda;68344,28;58293,65
2018;Tablets; Europa;Irlanda;14043,35;11814,24
2018;TV; Europa;Irlanda;8021,63;5156,76
2018;Accesorios; Asia;Iran;194750,21;164788,64
2018;Aplicaciones; Asia;Iran;268698,84;169180,75
2018;Celulares; Asia;Iran;850468,81;744160,21
2018;Musica; Asia;Iran;421368,64;265306,18
2018;PC; Asia;Iran;965636,46;929937,14
2018;Tablets; Asia;Iran;253975,62;207798,23
2018;TV; Asia;Iran;118847,56;67174,71
2018;Accesorios; Asia;Israel;18524,45;16419,40
2018;Aplicaciones; Asia;Israel;33281,21;19968,73
2018;Celulares; Asia;Israel;73819,23;59344,87
2018;Musica; Asia;Israel;37907,17;25271,45
2018;PC; Asia;Israel;121209,36;104605,34
2018;Tablets; Asia;Israel;28212,52;23804,32
2018;TV; Asia;Israel;15733,91;9178,11
2018;Accesorios; Europa;Italia;134329,54;110762,95
2018;Aplicaciones; Europa;Italia;259287,24;166684,66
2018;Celulares; Europa;Italia;452000,74;383515,78
2018;Musica; Europa;Italia;287107,76;180771,56
2018;PC; Europa;Italia;1286463,63;1155191,84
2018;Tablets; Europa;Italia;181782,90;152928,48
2018;TV; Europa;Italia;104525,17;69683,45
2018;Accesorios; Asia;Japon;269056,17;236244,44
2018;Aplicaciones; Asia;Japon;503946,47;330171,83
2018;Celulares; Asia;Japon;852312,15;754345,24
2018;Musica; Asia;Japon;545040,82;363360,55
2018;PC; Asia;Japon;1840500,16;1561636,50
